,seed,Unnamed: 0,reward,actions,runtime,true_reward,expected_reward
4594,9594,4594499.5,3.505539781169927,4.93,0.004296875,3.275828364882594,3.505539781169927
4595,9595,4595499.5,3.56118001084189,4.913,0.0043125,4.390059136209387,3.56118001084189
4596,9596,4596499.5,3.5175327341833817,4.934,0.003515625,3.734212660776803,3.5175327341833817
4597,9597,4597499.5,3.5445986654485604,4.934,0.002859375,3.7653842722918363,3.5445986654485604
4598,9598,4598499.5,3.548866647433096,4.898,0.00284375,3.899635814943776,3.548866647433096
4599,9599,4599499.5,3.5221514384719947,4.901,0.002734375,3.567600600097899,3.5221514384719947
4600,9600,4600499.5,3.52990061207051,4.891,0.00278125,3.845121170328597,3.52990061207051
4601,9601,4601499.5,3.463439368402852,4.906,0.0025625,2.564614187107544,3.463439368402852
4602,9602,4602499.5,3.566434943568046,4.917,0.0033125,3.8802245775640207,3.566434943568046
4603,9603,4603499.5,3.5610814908834505,4.95,0.00278125,3.9065534316001234,3.5610814908834505
4604,9604,4604499.5,3.5048288865603463,4.92,0.002859375,3.243123518269761,3.5048288865603463
4605,9605,4605499.5,3.557339746592406,4.936,0.002875,3.9569971402620423,3.557339746592406
4606,9606,4606499.5,3.543019891524638,4.925,0.00275,4.008072791549139,3.543019891524638
4607,9607,4607499.5,3.5092575923455507,4.871,0.002703125,3.4971382193753557,3.5092575923455507
4608,9608,4608499.5,3.558105366398213,4.917,0.00278125,4.2555171539183005,3.558105366398213
4609,9609,4609499.5,3.509714326971542,4.921,0.00278125,3.5395516025865246,3.509714326971542
4610,9610,4610499.5,3.489801325864275,4.926,0.003390625,3.2781349911333404,3.489801325864275
4611,9611,4611499.5,3.4991758402751607,4.907,0.00265625,3.5332357956617138,3.4991758402751607
4612,9612,4612499.5,3.5778134136612287,4.945,0.0030625,4.23116374651837,3.5778134136612287
4613,9613,4613499.5,3.5278529441788766,4.887,0.0026875,3.7434344351455304,3.5278529441788766
4614,9614,4614499.5,3.5396234366530255,4.892,0.002828125,3.909525786458405,3.5396234366530255
4615,9615,4615499.5,3.5122211999497113,4.921,0.00275,3.737083181434006,3.5122211999497113
4616,9616,4616499.5,3.536102415878223,4.903,0.002765625,3.641726292412272,3.536102415878223
4617,9617,4617499.5,3.5110278846044483,4.936,0.00284375,3.402355875700763,3.5110278846044483
4618,9618,4618499.5,3.5544492588685337,4.927,0.002609375,3.8136317831205373,3.5544492588685337
4619,9619,4619499.5,3.507946285431731,4.911,0.002953125,3.5289232530821786,3.507946285431731
4620,9620,4620499.5,3.5309583585154947,4.91,0.002640625,3.7158243034833873,3.5309583585154947
4621,9621,4621499.5,3.4950493493111625,4.891,0.002671875,3.137195038958724,3.4950493493111625
4622,9622,4622499.5,3.4644015674842223,4.941,0.00284375,2.9427573457478036,3.4644015674842223
4623,9623,4623499.5,3.53021336563019,4.871,0.002671875,4.129810743544639,3.53021336563019
4624,9624,4624499.5,3.510714143494768,4.906,0.00303125,3.935079199711934,3.510714143494768
4625,9625,4625499.5,3.522495124114565,4.919,0.00265625,3.6388847973145144,3.522495124114565
4626,9626,4626499.5,3.546726320913963,4.918,0.002796875,3.7218253962875685,3.546726320913963
4627,9627,4627499.5,3.537319904957787,4.94,0.00290625,3.7515964851284753,3.537319904957787
